imageName,imagePath,class,height,width
06941.jpg,Dataset/Car Images/Train Images/Chevrolet Corvette Convertible 2012/06941.jpg,Chevrolet Corvette Convertible 2012,1200,1600
04979.jpg,Dataset/Car Images/Train Images/Chevrolet Corvette Convertible 2012/04979.jpg,Chevrolet Corvette Convertible 2012,485,646
00738.jpg,Dataset/Car Images/Train Images/Chevrolet Corvette Convertible 2012/00738.jpg,Chevrolet Corvette Convertible 2012,480,640
00922.jpg,Dataset/Car Images/Train Images/Chevrolet Corvette Convertible 2012/00922.jpg,Chevrolet Corvette Convertible 2012,225,450
05880.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05880.jpg,Land Rover LR2 SUV 2012,217,300
05277.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05277.jpg,Land Rover LR2 SUV 2012,360,424
03809.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03809.jpg,Land Rover LR2 SUV 2012,420,630
03571.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03571.jpg,Land Rover LR2 SUV 2012,480,640
07129.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/07129.jpg,Land Rover LR2 SUV 2012,203,300
04554.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/04554.jpg,Land Rover LR2 SUV 2012,392,588
01405.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/01405.jpg,Land Rover LR2 SUV 2012,300,400
07710.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/07710.jpg,Land Rover LR2 SUV 2012,360,424
00179.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/00179.jpg,Land Rover LR2 SUV 2012,480,640
08069.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/08069.jpg,Land Rover LR2 SUV 2012,318,425
08109.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/08109.jpg,Land Rover LR2 SUV 2012,300,450
07004.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/07004.jpg,Land Rover LR2 SUV 2012,398,531
04108.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/04108.jpg,Land Rover LR2 SUV 2012,200,300
03303.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03303.jpg,Land Rover LR2 SUV 2012,465,620
02778.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/02778.jpg,Land Rover LR2 SUV 2012,746,1024
00143.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/00143.jpg,Land Rover LR2 SUV 2012,429,665
02542.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/02542.jpg,Land Rover LR2 SUV 2012,699,1024
05589.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05589.jpg,Land Rover LR2 SUV 2012,300,400
01896.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/01896.jpg,Land Rover LR2 SUV 2012,260,785
06874.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/06874.jpg,Land Rover LR2 SUV 2012,225,300
05975.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05975.jpg,Land Rover LR2 SUV 2012,360,450
03530.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03530.jpg,Land Rover LR2 SUV 2012,768,1024
07568.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/07568.jpg,Land Rover LR2 SUV 2012,375,500
06884.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/06884.jpg,Land Rover LR2 SUV 2012,398,531
01244.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/01244.jpg,Land Rover LR2 SUV 2012,600,800
01254.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/01254.jpg,Land Rover LR2 SUV 2012,532,800
03494.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03494.jpg,Land Rover LR2 SUV 2012,480,640
04846.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/04846.jpg,Land Rover LR2 SUV 2012,299,448
05796.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05796.jpg,Land Rover LR2 SUV 2012,354,885
03939.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03939.jpg,Land Rover LR2 SUV 2012,480,640
04298.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/04298.jpg,Land Rover LR2 SUV 2012,480,640
07009.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/07009.jpg,Land Rover LR2 SUV 2012,300,400
03354.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03354.jpg,Land Rover LR2 SUV 2012,480,640
03209.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03209.jpg,Land Rover LR2 SUV 2012,360,424
01813.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/01813.jpg,Land Rover LR2 SUV 2012,360,500
01740.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/01740.jpg,Land Rover LR2 SUV 2012,280,433
05917.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05917.jpg,Land Rover LR2 SUV 2012,480,640
01024.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/01024.jpg,Land Rover LR2 SUV 2012,267,400
03801.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03801.jpg,Land Rover LR2 SUV 2012,400,600
03381.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/03381.jpg,Land Rover LR2 SUV 2012,480,640
05131.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05131.jpg,Land Rover LR2 SUV 2012,480,640
07733.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/07733.jpg,Land Rover LR2 SUV 2012,230,300
05047.jpg,Dataset/Car Images/Train Images/Land Rover LR2 SUV 2012/05047.jpg,Land Rover LR2 SUV 2012,263,470
05665.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/05665.jpg,Daewoo Nubira Wagon 2002,225,300
06790.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06790.jpg,Daewoo Nubira Wagon 2002,429,800
03992.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03992.jpg,Daewoo Nubira Wagon 2002,469,625
01161.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/01161.jpg,Daewoo Nubira Wagon 2002,319,425
06220.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06220.jpg,Daewoo Nubira Wagon 2002,194,259
03172.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03172.jpg,Daewoo Nubira Wagon 2002,447,625
05489.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/05489.jpg,Daewoo Nubira Wagon 2002,390,520
04967.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/04967.jpg,Daewoo Nubira Wagon 2002,600,800
01638.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/01638.jpg,Daewoo Nubira Wagon 2002,171,240
06976.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06976.jpg,Daewoo Nubira Wagon 2002,201,400
06695.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06695.jpg,Daewoo Nubira Wagon 2002,152,220
04525.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/04525.jpg,Daewoo Nubira Wagon 2002,200,400
07979.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/07979.jpg,Daewoo Nubira Wagon 2002,315,500
03459.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03459.jpg,Daewoo Nubira Wagon 2002,306,616
02023.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/02023.jpg,Daewoo Nubira Wagon 2002,225,300
06245.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06245.jpg,Daewoo Nubira Wagon 2002,487,650
03315.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03315.jpg,Daewoo Nubira Wagon 2002,480,640
00768.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/00768.jpg,Daewoo Nubira Wagon 2002,186,255
04468.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/04468.jpg,Daewoo Nubira Wagon 2002,375,500
06901.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06901.jpg,Daewoo Nubira Wagon 2002,400,600
00814.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/00814.jpg,Daewoo Nubira Wagon 2002,194,259
05593.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/05593.jpg,Daewoo Nubira Wagon 2002,480,640
00574.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/00574.jpg,Daewoo Nubira Wagon 2002,421,750
07965.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/07965.jpg,Daewoo Nubira Wagon 2002,172,278
04103.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/04103.jpg,Daewoo Nubira Wagon 2002,600,800
01047.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/01047.jpg,Daewoo Nubira Wagon 2002,194,259
07973.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/07973.jpg,Daewoo Nubira Wagon 2002,480,640
02639.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/02639.jpg,Daewoo Nubira Wagon 2002,368,555
03679.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03679.jpg,Daewoo Nubira Wagon 2002,194,259
03453.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03453.jpg,Daewoo Nubira Wagon 2002,487,650
04489.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/04489.jpg,Daewoo Nubira Wagon 2002,420,630
03468.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03468.jpg,Daewoo Nubira Wagon 2002,469,625
00558.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/00558.jpg,Daewoo Nubira Wagon 2002,416,555
06511.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06511.jpg,Daewoo Nubira Wagon 2002,142,276
07522.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/07522.jpg,Daewoo Nubira Wagon 2002,500,700
03234.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03234.jpg,Daewoo Nubira Wagon 2002,268,358
04572.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/04572.jpg,Daewoo Nubira Wagon 2002,415,554
03625.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03625.jpg,Daewoo Nubira Wagon 2002,600,800
05493.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/05493.jpg,Daewoo Nubira Wagon 2002,400,600
06762.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/06762.jpg,Daewoo Nubira Wagon 2002,194,259
02662.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/02662.jpg,Daewoo Nubira Wagon 2002,600,799
05456.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/05456.jpg,Daewoo Nubira Wagon 2002,244,380
03999.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/03999.jpg,Daewoo Nubira Wagon 2002,377,500
02648.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/02648.jpg,Daewoo Nubira Wagon 2002,196,300
07283.jpg,Dataset/Car Images/Train Images/Daewoo Nubira Wagon 2002/07283.jpg,Daewoo Nubira Wagon 2002,480,640
03765.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/03765.jpg,Audi 100 Sedan 1994,1080,1440
06224.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/06224.jpg,Audi 100 Sedan 1994,1200,1600
06568.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/06568.jpg,Audi 100 Sedan 1994,96,128
04380.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/04380.jpg,Audi 100 Sedan 1994,347,510
04949.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/04949.jpg,Audi 100 Sedan 1994,480,640
05464.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/05464.jpg,Audi 100 Sedan 1994,225,300
00865.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/00865.jpg,Audi 100 Sedan 1994,274,400
08144.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/08144.jpg,Audi 100 Sedan 1994,683,883
05717.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/05717.jpg,Audi 100 Sedan 1994,225,300
07076.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/07076.jpg,Audi 100 Sedan 1994,96,128
03985.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/03985.jpg,Audi 100 Sedan 1994,120,160
05968.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/05968.jpg,Audi 100 Sedan 1994,300,400
01502.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/01502.jpg,Audi 100 Sedan 1994,80,160
01072.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/01072.jpg,Audi 100 Sedan 1994,240,320
07774.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/07774.jpg,Audi 100 Sedan 1994,225,300
05177.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/05177.jpg,Audi 100 Sedan 1994,307,600
08137.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/08137.jpg,Audi 100 Sedan 1994,768,1024
08043.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/08043.jpg,Audi 100 Sedan 1994,400,533
04447.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/04447.jpg,Audi 100 Sedan 1994,338,565
07566.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/07566.jpg,Audi 100 Sedan 1994,130,220
02350.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/02350.jpg,Audi 100 Sedan 1994,500,666
03717.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/03717.jpg,Audi 100 Sedan 1994,113,150
02770.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/02770.jpg,Audi 100 Sedan 1994,225,300
02176.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/02176.jpg,Audi 100 Sedan 1994,250,392
05181.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/05181.jpg,Audi 100 Sedan 1994,450,600
03533.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/03533.jpg,Audi 100 Sedan 1994,149,240
00402.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/00402.jpg,Audi 100 Sedan 1994,300,400
02600.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/02600.jpg,Audi 100 Sedan 1994,285,400
05594.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/05594.jpg,Audi 100 Sedan 1994,321,428
03253.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/03253.jpg,Audi 100 Sedan 1994,194,259
04639.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/04639.jpg,Audi 100 Sedan 1994,194,259
06947.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/06947.jpg,Audi 100 Sedan 1994,456,951
01782.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/01782.jpg,Audi 100 Sedan 1994,303,635
00066.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/00066.jpg,Audi 100 Sedan 1994,194,259
04758.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/04758.jpg,Audi 100 Sedan 1994,768,1024
00266.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/00266.jpg,Audi 100 Sedan 1994,600,800
04549.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/04549.jpg,Audi 100 Sedan 1994,450,600
02887.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/02887.jpg,Audi 100 Sedan 1994,1200,1600
05326.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/05326.jpg,Audi 100 Sedan 1994,115,226
08010.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/08010.jpg,Audi 100 Sedan 1994,300,400
07693.jpg,Dataset/Car Images/Train Images/Audi 100 Sedan 1994/07693.jpg,Audi 100 Sedan 1994,297,600
04036.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04036.jpg,Ford Fiesta Sedan 2012,298,448
03229.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/03229.jpg,Ford Fiesta Sedan 2012,480,640
00721.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/00721.jpg,Ford Fiesta Sedan 2012,360,480
04419.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04419.jpg,Ford Fiesta Sedan 2012,360,424
07298.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07298.jpg,Ford Fiesta Sedan 2012,360,480
06223.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/06223.jpg,Ford Fiesta Sedan 2012,258,500
07843.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07843.jpg,Ford Fiesta Sedan 2012,375,500
06382.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/06382.jpg,Ford Fiesta Sedan 2012,300,600
02133.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/02133.jpg,Ford Fiesta Sedan 2012,768,1024
07705.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07705.jpg,Ford Fiesta Sedan 2012,480,640
07117.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07117.jpg,Ford Fiesta Sedan 2012,360,424
00353.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/00353.jpg,Ford Fiesta Sedan 2012,312,500
04068.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04068.jpg,Ford Fiesta Sedan 2012,480,640
05362.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/05362.jpg,Ford Fiesta Sedan 2012,117,300
08054.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/08054.jpg,Ford Fiesta Sedan 2012,352,576
00811.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/00811.jpg,Ford Fiesta Sedan 2012,480,640
05980.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/05980.jpg,Ford Fiesta Sedan 2012,281,372
00427.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/00427.jpg,Ford Fiesta Sedan 2012,480,640
04536.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04536.jpg,Ford Fiesta Sedan 2012,360,480
08126.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/08126.jpg,Ford Fiesta Sedan 2012,426,640
04290.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04290.jpg,Ford Fiesta Sedan 2012,480,640
07955.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07955.jpg,Ford Fiesta Sedan 2012,426,640
02226.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/02226.jpg,Ford Fiesta Sedan 2012,480,640
07612.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07612.jpg,Ford Fiesta Sedan 2012,300,400
02834.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/02834.jpg,Ford Fiesta Sedan 2012,1200,1600
07427.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07427.jpg,Ford Fiesta Sedan 2012,600,800
02166.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/02166.jpg,Ford Fiesta Sedan 2012,480,640
08113.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/08113.jpg,Ford Fiesta Sedan 2012,360,480
04311.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04311.jpg,Ford Fiesta Sedan 2012,480,640
04759.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04759.jpg,Ford Fiesta Sedan 2012,300,400
03631.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/03631.jpg,Ford Fiesta Sedan 2012,375,500
07327.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07327.jpg,Ford Fiesta Sedan 2012,480,640
01781.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/01781.jpg,Ford Fiesta Sedan 2012,426,640
05487.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/05487.jpg,Ford Fiesta Sedan 2012,225,300
04571.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04571.jpg,Ford Fiesta Sedan 2012,330,440
05323.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/05323.jpg,Ford Fiesta Sedan 2012,768,1024
03018.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/03018.jpg,Ford Fiesta Sedan 2012,480,640
07041.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07041.jpg,Ford Fiesta Sedan 2012,480,640
03225.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/03225.jpg,Ford Fiesta Sedan 2012,768,1024
05697.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/05697.jpg,Ford Fiesta Sedan 2012,480,640
04985.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/04985.jpg,Ford Fiesta Sedan 2012,570,1042
07446.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/07446.jpg,Ford Fiesta Sedan 2012,397,600
05906.jpg,Dataset/Car Images/Train Images/Ford Fiesta Sedan 2012/05906.jpg,Ford Fiesta Sedan 2012,360,480
05670.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/05670.jpg,Bentley Continental GT Coupe 2007,456,684
00938.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/00938.jpg,Bentley Continental GT Coupe 2007,451,800
05699.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/05699.jpg,Bentley Continental GT Coupe 2007,768,1024
01399.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/01399.jpg,Bentley Continental GT Coupe 2007,276,551
00078.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/00078.jpg,Bentley Continental GT Coupe 2007,480,640
03175.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/03175.jpg,Bentley Continental GT Coupe 2007,439,688
05893.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/05893.jpg,Bentley Continental GT Coupe 2007,375,500
07458.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/07458.jpg,Bentley Continental GT Coupe 2007,480,640
01001.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/01001.jpg,Bentley Continental GT Coupe 2007,370,625
04353.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/04353.jpg,Bentley Continental GT Coupe 2007,750,1000
06222.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/06222.jpg,Bentley Continental GT Coupe 2007,420,560
01002.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/01002.jpg,Bentley Continental GT Coupe 2007,400,600
04243.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/04243.jpg,Bentley Continental GT Coupe 2007,480,640
04531.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/04531.jpg,Bentley Continental GT Coupe 2007,451,800
02553.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/02553.jpg,Bentley Continental GT Coupe 2007,480,640
07990.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/07990.jpg,Bentley Continental GT Coupe 2007,400,600
02967.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/02967.jpg,Bentley Continental GT Coupe 2007,418,630
07598.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/07598.jpg,Bentley Continental GT Coupe 2007,439,585
01935.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/01935.jpg,Bentley Continental GT Coupe 2007,450,600
02352.jpg,Dataset/Car Images/Train Images/Bentley Continental GT Coupe 2007/02352.jpg,Bentley Continental GT Coupe 2007,401,600
